method,target_node,run_id,valid,evaluation_cost,optimal_cost,normalized_regret,sequence_hash,invalid_reason
random_frontier,36,4,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,5,True,2711.5281691739247,2710.7489993360227,0.0002874371024734381,bd818ae64a3838827def772ab2f58c611e1d1648764a90e14bdde6b4bd86a660,
random_frontier,36,6,True,2710.8481571058196,2710.7489993360227,3.657947298741529e-05,0b023b77849de80e6277b30c7a921c64f8a38601261e0b8244e8ba8ae30ad3d8,
random_frontier,36,7,True,2711.1969327260927,2710.7489993360227,0.00016524340327327914,6f322d92be2cc56891e065978bc58d02cdd95d4df984f42f7fdb746629583bdc,
random_frontier,36,8,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,9,True,2711.1111412616456,2710.7489993360227,0.00013359478347554137,4d96c7af811e2c4f678feec7db50d54e10e28768d97fed2f9776422801d1af03,
random_frontier,36,10,True,2711.305227832061,2710.7489993360227,0.0002051936553972992,4b175f62cadc7577d2e97a8b7a605989ab4e5d56bde2dd3d6575948d22b021dc,
random_frontier,36,11,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,12,True,2711.72189340713,2710.7489993360227,0.00035890230757099924,4f8f1c2c2f8a3c481b224d9bc48045b48d1b896509f5594ef4e4b1b807b87dc7,
random_frontier,36,13,True,2711.7390365515976,2710.7489993360227,0.0003652264432514158,973e5bff988dc5073e31b28d377bcbe2226fa2886c07b06ad56ad2d9fd9be15c,
random_frontier,36,14,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,15,True,2711.7188477084537,2710.7489993360227,0.000357778744055073,55367420c5f7b9d1e7dc664338c719bf0fdd381ae92942153a9a13067959fe87,
random_frontier,36,16,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,17,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
